,x,y,SYMBOL,Color
2701,15980.40918,-5105.231445,27241,265001
2702,16966.79492,-5352.537598,40588,265001
2703,16288.83008,-5481.674805,27093,265001
2704,16300.77832,-5843.058105,11251,265001
2705,16862.65625,-5540.244629,12531,265001
2706,16715.5918,-4835.854004,22581,265001
2707,16925.07813,-5781.142578,9107,265001
2708,17011.77148,-5535.078613,10272,265001
2709,17187.73242,-3925.787598,9109,265001
2710,17481.50781,-3767.194824,9810,265001
2711,17488.61914,-3770.643799,9829,265001
2712,16879.2832,-5119.289063,9891,265001
2713,16113.625,-3516.472412,11882,265001
2714,16710.42383,-5951.083008,10236,265001
2715,14999.96777,-5237.945801,10857,265001
2716,16195.95508,-5580.020508,11265,265001
2717,14105.8457,-4400.538086,43601,265001
2718,15574.25781,-4970.840332,11514,265001
2719,15378.44824,-5044.553711,1146,265001
2720,16451.49414,-5443.619141,17906,265001
2721,16694.91406,-5187.601074,41215,265001
2722,16874.40625,-5524.491211,12424,265001
2723,16352.35547,-4777.167969,9113,265001
2724,16150.53711,-4463.530762,11037,265001
2725,16808.62305,-4116.592773,26563,265001
2726,16824.83594,-5109.934082,9153,265001
2727,17233.94141,-5303.01123,11659,265001
2728,16363.7168,-4330.710938,12350,265001
2729,17114.59961,-5770.193359,11548,265001
2730,17217.21875,-5740.777832,27718,265001
2731,14517.65918,-4011.75293,39779,265001
2732,16164.52344,-4734.036133,20602,265001
2733,16498.62305,-5189.469727,36194,265001
2734,15330.0459,-4087.927002,9119,265001
2735,16954.0332,-4938.331543,34954,265001
2736,16294.25293,-5437.305664,9120,265001
2737,16807.42383,-5251.849121,9121,265001
2738,15804.28613,-4835.945801,38217,265001
2739,17066.57617,-5655.144531,17958,265001
2740,16390.74414,-5182.366699,9122,265001
2741,16688.35547,-5385.420898,9475,265001
2742,16245.49805,-4644.954102,9699,265001
2743,16366.75781,-4731.078125,29597,265001
2744,15898.04883,-5923.333008,9125,265001
2745,15651.38574,-5908.24707,29609,265001
2746,12610.65234,-3762.017578,9126,265001
2747,13840.74316,-4333.71875,10400,265001
2748,16750.74805,-5237.881836,25589,265001
2749,16503.85937,-5824.477051,9605,265001
2750,16498.56836,-5819.382324,9623,265001
2751,16773.42188,-5150.884766,33979,265001
2752,16282.84863,-4763.154785,9751,265001
2753,16406.83594,-5740.594238,9932,265001
2754,16131.71777,-5563.100586,31337,265001
2755,16150.95312,-5322.956543,10423,265001
2756,16519.70117,-5147.299316,43468,265001
2757,16275.25488,-5272.467285,11239,265001
2758,16712.56836,-5012.608398,10566,265001
2759,16934.21289,-5520.405273,10580,265001
2760,16837.9375,-5613.12207,10588,265001
2761,16172.99414,-4820.487793,40447,265001
2762,15048.7002,-4715.999512,11175,265001
2763,16368.65723,-5487.965332,26571,265001
2764,14405.37695,-4064.087891,11642,265001
2765,15599.28711,-4964.854004,30594,265001
2766,16358.67383,-5089.474121,6214,265001
2767,15557.00195,-5231.602539,11999,265001
2768,16313.45117,-5542.882813,12038,265001
2769,16170.41113,-5355.361816,12091,265001
2770,16790.22852,-5787.105957,12196,265001
2771,16530.11328,-5224.04834,15733,265001
2772,16413.28125,-5582.804199,12454,265001
2773,17538.31445,-5917.506836,9129,265001
2774,13906.83691,-4351.907715,6316,265001
2775,16243.52148,-5267.530273,40434,265001
2776,16371.21094,-4983.756348,35041,265001
2777,16066.37695,-5020.349609,35048,265001
2778,14994.87793,-4632.049805,11805,265001
2779,16903.80859,-5463.702148,9131,265001
2780,16669.74219,-5630.61377,10606,265001
2781,16630.94141,-5287.013672,10981,265001
2782,17084.28125,-5242.494141,10170,265001
2783,16825.02734,-5587.998535,9132,265001
2784,15922.9668,-5014.189941,9133,265001
2785,16728.4043,-5847.238281,33975,265001
2786,15229.36914,-4928.696289,12153,265001
2787,13807.97754,-4254.209473,27308,265001
2788,15694.96094,-5010.62207,25563,265001
2789,17545.27539,-4908.798828,1680,265001
2790,16797.97852,-6056.672852,9134,265001
2791,14745.11133,-4592.825195,9135,265001
2792,16438.28125,-5275.155762,25303,265001
2793,17790.5918,-6685.718262,9136,265001
2794,17520.60742,-6480.148926,37798,265001
2795,17359.43359,-5558.473145,9138,265001
2796,17393.43359,-4799.129395,29435,265001
2797,15417.51953,-4912.443359,44376,265001
2798,15858.96777,-4940.521973,5805,265001
2799,14474.21484,-4377.505371,10016,265001
2800,16693.14063,-5083.405762,10165,265001
2801,16467.40234,-5598.12793,23398,265001
2802,17047.4043,-5026.261719,5759,265001
2803,16323.69531,-5641.151367,9139,265001
2804,16612.92578,-5434.723633,10242,265001
2805,17404.7207,-5632.418457,41616,265001
2806,17324.13672,-5279.091797,8047,265001
2807,17575.61719,-4938.783691,24361,265001
2808,17150.12891,-6191.01709,9143,265001
2809,16885.48047,-5897.710449,11804,265001
2810,16929.83008,-4878.682129,9144,265001
2811,16600.50586,-5229.460938,13558,265001
2812,16429.97461,-5097.430176,9145,265001
2813,15389.32617,-4773.46582,10483,265001
2814,15546.58887,-4831.729004,7459,265001
2815,17746.27344,-5074.082031,12025,265001
2816,16428.72656,-4208.516602,27742,265001
2817,15997.88867,-4529.250488,10644,265001
2818,16778.86523,-5445.041016,10582,265001
2819,16315.76562,-5370.411133,12851,265001
2820,13873.91406,-4380.208008,21635,265001
2821,16954.03711,-5630.076172,9148,265001
2822,17042.52539,-5800.228516,9262,265001
2823,16547.31641,-5427.548828,9876,265001
2824,16453.77344,-5419.866211,9970,265001
2825,16214.90332,-5380.61377,10573,265001
2826,17277.88867,-5329.532715,11478,265001
2827,16168.67578,-5237.666992,31340,265001
2828,16087.45117,-4968.050781,9150,265001
2829,16374.58008,-5246.860352,9883,265001
2830,17502.81836,-5592.914063,9151,265001
2831,16610.87305,-5173.093262,12321,265001
2832,16338.6748,-5777.79541,9152,265001
2833,15402.96289,-5540.062012,9918,265001
2834,16650.70703,-5360.648926,39183,265001
2835,16198.22754,-4931.431152,9915,265001
2836,16685.29883,-5351.001953,32133,265001
2837,16940.85352,-5543.546387,12393,265001
2838,15228.9873,-5173.901367,17514,265001
2839,16130.16309,-5340.38916,41930,265001
2840,16070.3916,-4572.603516,6377,265001
2841,16297.68848,-5231.523926,9920,265001
2842,12153.50684,-3629.597656,10972,265001
2843,13374.10156,-4135.816895,10324,265001
2844,17155.23047,-5705.927734,9157,265001
2845,17489.05273,-5794.679688,11712,265001
2846,16757.41211,-5626.51123,9158,265001
2847,17077.43164,-5350.151367,10478,265001
2848,16540.55664,-5804.106934,17543,265001
2849,16599.50195,-5850.219727,33684,265001
2850,15842.79785,-5641.484375,9159,265001
2851,16298.5752,-5982.452637,35505,265001
2852,15036.88281,-5027.59668,14259,265001
2853,17430.99023,-4525.839844,15669,265001
2854,17196.38281,-4856.217285,11183,265001
2855,16615.43945,-5130.677734,9975,265001
2856,16492.70313,-5507.243164,9161,265001
2857,16481.29297,-5295.109863,10173,265001
2858,16164.33301,-5548.023438,9165,265001
2859,16223.86523,-5633.460938,9168,265001
2860,16861.30859,-5612.403809,31740,265001
2861,16405.45703,-5141.930664,9170,265001
2862,15565.36914,-4853.597656,12477,265001
2863,16627.44141,-5377.131836,9171,265001
2864,16520.45703,-4593.541016,39898,265001
2865,15550.6123,-5243.458496,9172,265001
2866,15859.86133,-5318.72168,15920,265001
2867,17063.08008,-5828.257324,9173,265001
2868,17328.05664,-6087.149414,2075,265001
2869,17135.44141,-5746.04541,32584,265001
2870,16894.02344,-5796.578613,12371,265001
2871,17162.02344,-5484.560547,9385,265001
2872,15775.27051,-4915.023438,12260,265001
2873,16466.37891,-5368.135742,9175,265001
2874,14752.92773,-4760.828613,11056,265001
2875,13769.08496,-3982.829834,26428,265001
2876,16512.78125,-5319.591797,10241,265001
2877,17203.55273,-5409.702148,9181,265001
2878,16929.58203,-4729.212402,11761,265001
2879,17187.51367,-4839.256348,21562,265001
2880,16559.62305,-5241.78418,9809,265001
2881,16981.58398,-5147.282715,12416,265001
2882,16307.00879,-4309.916504,32812,265001
2883,16961.06641,-5997.594727,20456,265001
2884,13913.18066,-4162.010254,9186,265001
2885,14697.77148,-4571.558594,9349,265001
2886,12246.2002,-3439.674805,9938,265001
2887,14546.52148,-4678.149902,25147,265001
2888,12335.83398,-3474.636719,10671,265001
2889,12256.60156,-3446.442383,22188,265001
2890,12259.07422,-3441.913818,11818,265001
2891,12339.56055,-3478.305176,12576,265001
2892,16777.08984,-5341.850098,14926,265001
2893,17077.39258,-5164.364258,31923,265001
2894,16772.32227,-5573.193848,17553,265001
2895,16321.80273,-5580.827637,9189,265001
2896,16798.31445,-5683.595215,22509,265001
2897,16182.5332,-4216.109863,9190,265001
2898,16642.55859,-5631.942871,22733,265001
2899,16968.55273,-5633.481934,15859,265001
2900,12576.35156,-3474.467041,9191,265001
2901,14119.66602,-4094.738037,30559,265001
2902,17258.13672,-3883.575928,12759,265001
2903,17022.68359,-4243.405762,12108,265001
2904,16453.66602,-5475.082031,40585,265001
2905,15624.08691,-5350.338379,11130,265001
2906,16008.7998,-5113.881836,9192,265001
2907,16477.08203,-5306.946777,9864,265001
2908,17338.46875,-5499.310547,17325,265001
2909,17175.00391,-5867.447266,10775,265001
2910,16953.82031,-5579.690918,11958,265001
2911,17126.88672,-5694.830566,9193,265001
2912,16809.12109,-5391.586426,16541,265001
2913,16319.33008,-5449.806152,9194,265001
2914,16505.27148,-5230.623535,37615,265001
2915,17711.31445,-4549.777832,9195,265001
2916,17319.97461,-4650.609375,19290,265001
2917,16880.57031,-5695.511719,9197,265001
2918,17136.19141,-5993.305664,42568,265001
2919,15821.21289,-4939.495117,44327,265001
2920,17225.95898,-5902.851074,40205,265001
2921,17317.60742,-5635.39209,6451,265001
2922,16651.72852,-5222.24707,43604,265001
2923,14696.34766,-4190.17627,9198,265001
2924,15455.3418,-4476.440918,20643,265001
2925,15254.6123,-4779.423828,10290,265001
2926,15636.13086,-4533.453613,11789,265001
2927,16309.82812,-5553.09082,9199,265001
2928,16359.29395,-5921.712891,9366,265001
2929,16847.10352,-5790.438477,10877,265001
2930,16566.8457,-5631.383789,11807,265001
2931,16599.51367,-5652.787109,9203,265001
2932,17142.03125,-5716.299316,32628,265001
2933,16998.4375,-5610.929199,1095,265001
2934,17344.3418,-5877.95459,10661,265001
2935,17111.23242,-5887.169434,25151,265001
2936,16924.41211,-5608.22998,9205,265001
2937,16585.75195,-5162.334961,41033,265001
2938,17213.47852,-5206.474609,6455,265001
2939,16639.70117,-5752.618164,12500,265001
2940,-17907.10937,-6278.950684,9208,265001
2941,-17990.07422,-6317.80127,38437,265001
2942,16503.56445,-5832.668945,9210,265001
2943,15857.75684,-5388.147461,10080,265001
2944,16930.17969,-5549.439941,28135,265001
2945,16290.72754,-4507.05957,26045,265001
2946,15512.10547,-3696.416016,11401,265001
2947,15607.30762,-4533.730469,9214,265001
2948,14128.22949,-5597.077637,20052,265001
2949,16944.19531,-5976.711914,25105,265001
2950,16746.16992,-5630.534668,24115,265001
2951,16974.45703,-4641.47168,9215,265001
2952,17658.73047,-4923.974121,24287,265001
2953,16489.6875,-5684.71582,9216,265001
2954,16414.41406,-5502.26123,37911,265001
2955,15496.78809,-4295.734863,24840,265001
2956,13792.65723,-3671.884521,9141,265001
2957,16263.6709,-5426.654297,9217,265001
2958,14705.7998,-4470.092773,27702,265001
2959,16457.23242,-4888.844238,25104,265001
2960,16013.31738,-4589.56543,9778,265001
2961,17919.13477,-4359.405762,9218,265001
2962,17577.72461,-4448.654297,13870,265001
2963,16891.45117,-4844.194824,9220,265001
2964,17509.98047,-4936.17627,24308,265001
2965,16365.81934,-6635.411133,9222,265001
2966,16215.83789,-6361.034668,10267,265001
2967,16441.40234,-5885.645508,9310,265001
2968,16638.82422,-5165.054199,7525,265001
2969,16823.37305,-5423.290039,9743,265001
2970,14750.01953,-4356.25293,38224,265001
2971,17416.53125,-5246.984863,14177,265001
2972,17310.68359,-5876.198242,15855,265001
2973,16723.61328,-5093.700195,34128,265001
2974,16825.72852,-5866.722168,9226,265001
2975,15889.51562,-5107.259277,9228,265001
2976,15236.07812,-4969.115234,9229,265001
2977,16244.56738,-4477.803223,33864,265001
2978,16441.41406,-4735.852051,12099,265001
2979,16764.86523,-5102.510254,9232,265001
2980,17001.15234,-4886.087402,24388,265001
2981,14606.89746,-3652.750244,16563,265001
2982,13366.8457,-3282.513428,9233,265001
2983,15052.32422,-3792.041504,13007,265001
2984,17496.79297,-5706.223633,10368,265001
2985,16575.07422,-5317.231445,10409,265001
2986,16219.85059,-5269.05957,33522,265001
2987,16689.65234,-5244.621094,10988,265001
2988,16491.33789,-5246.990723,10935,265001
2989,16588.05664,-4889.40625,27223,265001
2990,16916.5,-5254.016602,33708,265001
2991,17257.76953,-5646.416992,11811,265001
2992,16456.41406,-5664.087891,11960,265001
2993,16725.51172,-5062.478516,31170,265001
2994,16926.43555,-5301.750977,12340,265001
2995,16413.75586,-4734.900391,12514,265001
2996,16309.08789,-5516.390137,9236,265001
2997,16095.87402,-5153.246094,1946,265001
2998,16655.24609,-5435.910156,9237,265001
2999,16754.91602,-5223.006836,9500,265001
3000,16636.05859,-5586.202148,9969,265001
3001,16660.98242,-5145.532715,11435,265001
3002,15520.49414,-4768.128906,9240,265001
3003,16297.54199,-5398.34082,9245,265001
3004,16226.51367,-5704.032227,9247,265001
3005,15934.80371,-5462.287598,41023,265001
3006,16235.17676,-5592.997559,12387,265001
3007,12002.4873,-3581.161377,9248,265001
3008,13725.35645,-4254.238281,11575,265001
3009,16258.43066,-5515.128418,9252,265001
3010,16315.75,-5591.526855,11169,265001
3011,16822.50195,-5496.863281,9253,265001
3012,16783.07227,-5395.230957,9898,265001
3013,16490.12109,-5218.071777,32931,265001
3014,16136.64258,-5637.697754,12435,265001
3015,16555.82617,-4040.280029,9256,265001
3016,16386.64453,-4314.560059,11974,265001
3017,15584.2334,-5213.080078,27935,265001
3018,17217.79688,-5878.879395,9257,265001
3019,16936.9375,-5591.613281,37735,265001
3020,16646.24414,-4532.938965,32739,265001
3021,15842.04785,-3995.899902,13938,265001
3022,15994.30078,-5542.663086,9259,265001
3023,16104.40332,-5603.35498,9377,265001
3024,17680.82617,-6109.282227,9260,265001
3025,17358.08398,-5893.134766,9425,265001
3026,16536.76953,-5713.373535,26558,265001
3027,17022.36719,-5074.344238,39270,265001
3028,17067.29297,-5375.942871,9493,265001
3029,16772.05664,-5799.398438,19030,265001
3030,16743.67773,-5617.781738,11817,265001
3031,16856.39648,-5725.228027,10369,265001
3032,16991.42383,-5230.047852,10662,265001
3033,16554.76367,-4910.842285,9264,265001
3034,16504.76758,-5639.874023,9729,265001
3035,13692.75781,-4329.090332,11402,265001
3036,17333.25586,-6191.058105,25114,265001
3037,15839.12402,-4522.868652,9271,265001
3038,15283.49023,-4609.304199,10766,265001
3039,16570.33398,-5403.699219,9272,265001
3040,16933.94727,-5709.341797,9275,265001
3041,17080.75391,-5883.521484,9276,265001
3042,15806.56445,-5004.73584,9278,265001
3043,16643.6543,-5139.612793,7655,265001
3044,16350.91113,-5555.35498,20424,265001
3045,14050.25879,-4285.592773,12432,265001
3046,16531.23828,-5612.195313,11985,265001
3047,16256.19629,-4817.665527,22832,265001
3048,16611.50391,-4207.208496,15348,265001
3049,16069.3418,-5458.645508,1174,265001
3050,16736.11133,-4233.943359,18004,265001
3051,15987.2832,-5589.201172,15255,265001
3052,16066.79297,-5312.325195,10225,265001
3053,16001.72266,-4707.282227,9283,265001
3054,14677.41992,-4025.296143,10814,265001
3055,16810.85156,-4622.768555,18652,265001
3056,17376.39453,-5551.04248,9284,265001
3057,16138.41992,-5598.327637,9285,265001
3058,17126.10937,-6030.992676,10406,265001
3059,15950.11621,-4689.594727,9287,265001
3060,16910.56055,-4550.399902,37762,265001
3061,17063.57031,-5400.194336,9288,265001
3062,17031.65039,-5269.016113,9418,265001
3063,17135.6543,-5070.941406,5811,265001
3064,14269.07324,-3716.749756,27304,265001
3065,14772.07715,-4024.34375,24582,265001
3066,16617.35156,-5298.203125,9289,265001
3067,16309.5918,-5256.149414,40006,265001
3068,15542.72266,-4983.945312,9290,265001
3069,16233.07812,-5311.628418,9971,265001
3070,16023.26855,-5265.758301,34499,265001
3071,15891.01562,-5382.361328,11680,265001
3072,16528.18555,-5818.251953,12471,265001
3073,16526.43164,-4991.490234,9294,265001
3074,16362.50195,-4702.950684,25041,265001
3075,16764.99805,-5750.077637,9295,265001
3076,16230.75684,-5427.425781,11029,265001
3077,16650.80859,-5455.578613,11825,265001
3078,17153.20703,-4906.092773,9298,265001
3079,13109.65332,-4267.797852,13988,265001
3080,14623.07715,-4842.708008,14732,265001
3081,17201.74609,-5202.011719,9299,265001
3082,16820.30859,-4967.33252,15030,265001
3083,12798.73828,-3559.586182,9300,265001
3084,15611.02246,-4392.564453,9301,265001
3085,16364.46387,-5672.939453,9302,265001
3086,16441.72852,-6032.144043,22536,265001
3087,14896.00488,-5145.840332,10222,265001
3088,16222.73047,-5584.869141,10500,265001
3089,16349.99121,-6027.016602,10779,265001
3090,16832.08008,-5224.175781,13537,265001
3091,16762.10352,-5520.665527,10694,265001
3092,15468.7627,-4748.313965,13536,265001
3093,15334.31934,-4352.097168,23025,265001
3094,16437.17578,-5911.90332,9305,265001
3095,16499.07617,-5583.720215,9519,265001
3096,15980.91895,-5414.457031,9306,265001
3097,16226.66602,-5627.805664,9443,265001
3098,16053.27441,-5155.132813,10231,265001
3099,17257.98242,-5313.044922,9308,265001
3100,17100.57813,-5195.119141,9625,265001
3101,16410.64258,-4933.461426,9309,265001
3102,16474.52148,-4775.205078,12513,265001
3103,16131.85156,-5049.178711,23527,265001
3104,15891.4209,-4814.523926,14368,265001
3105,15150.96875,-5134.787109,18398,265001
3106,16476.75195,-5367.547852,9316,265001
3107,16875.0,-5545.287109,11892,265001
3108,16881.64648,-4760.086426,9317,265001
3109,16737.08594,-4994.972168,34488,265001
3110,16949.84961,-5066.962891,9319,265001
3111,15164.57324,-4240.272949,11153,265001
3112,13522.14746,-4195.54248,9320,265001
3113,15713.5918,-5164.403809,11519,265001
3114,14980.34473,-5079.30127,9321,265001
3115,15682.91211,-4473.131348,12566,265001
3116,12689.01367,-3569.850342,9323,265001
3117,11192.17773,-2916.488037,40813,265001
3118,14178.79395,-4114.172852,9328,265001
3119,17052.36914,-6137.386719,22549,265001
3120,16227.13965,-4262.113281,9330,265001
3121,16769.34375,-4526.562012,3,265001
3122,16242.23633,-4212.331543,11425,265001
3123,16833.66406,-4592.473633,13992,265001
3124,13221.2793,-3347.833496,9336,265001
3125,15242.7793,-4115.599609,41560,265001
3126,16932.70508,-4134.043945,11258,265001
3127,16616.3125,-4233.794434,21600,265001
3128,16851.9707,-4379.077637,6042,265001
3129,16722.29883,-5725.036621,9338,265001
3130,16443.65625,-5145.688477,10564,265001
3131,16484.19141,-5359.162598,35022,265001
3132,16312.7627,-5382.983398,9339,265001
3133,16455.46875,-4873.249023,19431,265001
3134,13398.23242,-3346.409424,9340,265001
3135,15307.62891,-4140.70166,30952,265001
3136,15152.91113,-4632.05957,9341,265001
3137,15612.49316,-5213.115234,9360,265001
3138,14796.67773,-4655.708008,1671,265001
3139,14203.45215,-4051.525391,1615,265001
3140,17340.49219,-5215.991699,9342,265001
3141,16675.76758,-4702.045898,15751,265001
3142,16509.20703,-4737.483887,181,265001
3143,16904.50195,-4515.577637,9477,265001
3144,15638.33105,-5064.316406,9856,265001
3145,14794.45508,-4642.834961,11854,265001
3146,17117.89648,-5392.648926,9346,265001
3147,16947.48633,-5152.512207,37412,265001
3148,16381.77246,-5576.17041,9347,265001
3149,16633.24219,-5173.786133,34290,265001
3150,16032.77637,-5240.67041,15536,265001
3151,13781.99219,-4070.855957,9353,265001
3152,13769.21387,-3982.320801,27978,265001
3153,15109.9375,-4559.895508,16040,265001
3154,13247.75195,-3838.24585,9547,265001
3155,17246.18164,-4945.324707,19215,265001
3156,16928.76758,-4992.959473,12799,265001
3157,16482.26953,-5225.65625,11262,265001
3158,16699.39063,-5439.882324,7652,265001
3159,15533.54395,-5388.899414,9607,265001
3160,15539.7168,-5388.522949,10234,265001
3161,16055.11035,-4906.626953,14350,265001
3162,13808.60449,-4015.270752,24371,265001
3163,16150.55469,-5804.82666,11677,265001
3164,15547.7002,-5396.949219,11900,265001
3165,15539.32617,-5394.508301,11977,265001
3166,15743.2002,-3327.45752,25097,265001
3167,15841.99609,-3573.587402,9967,265001
3168,15270.0166,-4739.157227,7838,265001
3169,16056.11328,-4986.385742,9927,265001
3170,16433.08398,-4479.15332,6094,265001
3171,16820.63672,-4985.766602,30704,265001
3172,16252.86426,-4987.766602,22525,265001
3173,16166.86133,-5021.915039,10664,265001
3174,16509.78906,-6026.036621,9958,265001
3175,13870.5957,-3871.202637,9365,265001
3176,17002.63477,-4773.220215,9367,265001
3177,16815.75977,-5578.90332,25140,265001
3178,16626.66602,-5748.298828,9370,265001
3179,16725.45703,-5412.968262,9374,265001
3180,16960.88086,-5767.193848,27601,265001
3181,16251.41992,-5257.018555,24309,265001
3182,15899.06348,-4959.749023,19952,265001
3183,15790.3584,-5398.966797,12682,265001
3184,16621.14453,-5662.669434,9375,265001
3185,16991.64648,-5841.20752,10226,265001
3186,16694.5625,-5571.053223,11001,265001
3187,16666.0918,-5018.017578,15022,265001
3188,15883.06738,-5016.479004,12448,265001
3189,16631.74023,-5716.775391,7652,265001
3190,16943.32031,-5472.453613,22528,265001
3191,16321.87305,-5505.498047,9379,265001
3192,16681.11523,-5712.990723,10343,265001
3193,12773.47754,-3317.422852,9381,265001
3194,14446.06348,-3967.868408,33718,265001
3195,17015.56836,-5124.056152,9383,265001
3196,16611.66797,-5518.819336,37557,265001
3197,17350.67578,-5097.758301,10849,265001
3198,16685.88281,-4381.081543,41518,265001
3199,17167.16406,-4753.200195,15161,265001
3200,14647.00098,-4131.956055,10967,265001
3201,16359.12402,-5114.912598,26218,265001
3202,16747.61914,-4963.437988,9384,265001
3203,16484.12109,-4659.891602,9880,265001
3204,16866.01367,-5415.946289,6192,265001
3205,16802.50781,-5284.941895,9445,265001
3206,17422.83008,-5601.244141,16269,265001
3207,17189.27148,-5638.383301,10629,265001
3208,16880.14063,-5255.093262,11225,265001
3209,15486.0498,-4382.054199,11116,265001
3210,16655.35156,-5873.114746,27136,265001
3211,15677.07715,-4655.093262,2065,265001
3212,14641.55371,-4306.26416,9560,265001
3213,16667.83594,-5176.753906,11735,265001
3214,14765.6709,-4253.608398,1725,265001
3215,14970.27832,-4778.334961,9389,265001
3216,14628.40918,-4644.687012,9390,265001
3217,14867.63965,-4819.026367,11440,265001
3218,15768.38086,-5127.859375,12285,265001
3219,15416.12988,-4565.708496,9392,265001
3220,15758.58008,-4852.236816,41297,265001
3221,16812.5293,-5130.412109,9396,265001
3222,15929.56055,-5044.080566,10328,265001
3223,16078.60547,-4633.498047,15938,265001
3224,17030.15039,-4973.332031,7416,265001
3225,16671.69727,-5664.561523,13727,265001
3226,16453.8418,-5432.064941,27172,265001
3227,16216.9502,-6010.988281,9398,265001
3228,16055.39941,-5553.037598,20410,265001
3229,17159.59766,-5475.305664,9400,265001
3230,16833.80078,-5284.975586,12359,265001
3231,16673.27148,-4968.080078,11204,265001
3232,16621.10547,-5161.993652,34181,265001
3233,16087.22559,-5224.035156,9402,265001
3234,16495.92383,-4995.247559,18604,265001
3235,17536.94141,-5152.492676,9406,265001
3236,18577.60352,-4965.144531,11479,265001
3237,14845.97656,-4685.534668,9408,265001
3238,16310.38672,-5481.80957,11190,265001
3239,13201.83398,-3990.612793,12264,265001
3240,12289.90625,-3514.866211,1422,265001
3241,15480.52637,-4772.72168,9411,265001
3242,14998.12402,-4487.73877,22527,265001
3243,16380.22168,-5675.689941,9413,265001
3244,15994.03711,-5167.956055,20285,265001
3245,17304.52344,-5532.615723,9415,265001
3246,17085.87891,-5291.032227,9416,265001
3247,16859.72461,-5368.225586,9417,265001
3248,16618.90039,-4968.099121,9724,265001
3249,17440.41406,-5445.360352,32583,265001
3250,17057.83789,-5662.382813,6123,265001
3251,17274.9668,-5550.087891,13676,265001
3252,16355.59277,-5927.813965,9419,265001
3253,16120.76465,-4863.473633,11197,265001
3254,17491.80664,-5449.51416,9421,265001
3255,17863.96875,-5600.25293,21782,265001
3256,17410.97266,-5247.756348,12094,265001
3257,15619.82422,-4108.624023,26542,265001
3258,16436.76953,-5282.455078,14492,265001
3259,16209.62598,-5498.892578,12630,265001
3260,13371.62793,-3700.085938,9423,265001
3261,14770.55859,-4365.662598,9568,265001
3262,16321.68164,-5523.155273,9424,265001
3263,15832.36816,-5230.61377,22535,265001
3264,16946.43359,-5483.601074,9427,265001
3265,17082.57422,-5544.994629,9429,265001
3266,17206.77344,-5660.938965,31942,265001
3267,16493.93555,-5402.756836,11919,265001
3268,16027.17676,-4585.688477,21319,265001
3269,15927.65723,-4456.64502,9658,265001
3270,14740.14453,-3911.5271,18046,265001
3271,16006.60352,-4490.066895,11793,265001
3272,17245.73438,-4235.197266,9434,265001
3273,17164.56055,-4565.720703,9532,265001
3274,15930.98047,-5294.486816,9435,265001
3275,14333.87012,-4198.34375,17667,265001
3276,17164.50781,-5053.676758,12291,265001
3277,16322.79199,-5492.243652,11831,265001
3278,13088.96191,-3576.4646,9437,265001
3279,14041.70313,-3928.434814,37631,265001
3280,17408.04102,-5422.115234,9438,265001
3281,15949.26758,-5168.959473,42941,265001
3282,16389.15039,-4897.500977,11069,265001
3283,16418.51367,-5720.216797,9442,265001
3284,16409.45313,-5326.066895,11011,265001
3285,15010.68164,-4032.703369,27316,265001
3286,16614.03516,-4858.380859,10127,265001
3287,16868.15234,-5861.620117,9446,265001
3288,16750.71094,-5902.037598,9801,265001
3289,17050.73242,-5689.239746,10927,265001
3290,15880.66992,-5213.719727,9447,265001
3291,16716.76563,-5388.405762,1953,265001
3292,16740.31055,-4557.596191,40173,265001
3293,17620.17383,-4653.926758,9451,265001
3294,16176.58496,-4928.725586,9455,265001
3295,17030.84961,-5345.9375,11322,265001
3296,15394.08789,-5250.999023,9456,265001
3297,15523.86133,-5331.633301,22546,265001
3298,16441.59766,-5582.325195,11801,265001
3299,13936.08887,-4620.852539,27869,265001
3300,17487.68359,-5073.338379,9901,265001
3301,16878.56445,-6315.353027,19213,265001
3302,16726.22461,-6033.893066,32780,265001
3303,16075.95117,-4687.776855,15037,265001
3304,16144.45312,-4770.932129,9902,265001
3305,16107.80762,-5528.610352,9460,265001
3306,16422.30078,-5361.362305,32820,265001
3307,15759.78809,-5151.83252,9464,265001
3308,16475.52539,-5281.007812,10106,265001
3309,16438.32617,-5519.796875,9465,265001
3310,17063.93359,-5470.510254,9525,265001
3311,16040.84473,-4986.493164,12213,265001
3312,16964.26172,-5570.45166,9467,265001
3313,17161.05664,-5946.37793,10004,265001
3314,16279.33887,-5281.001465,88,265001
3315,16739.53125,-5695.62793,12491,265001
3316,15597.71094,-5428.84082,24074,265001
3317,14080.49707,-4966.371582,39901,265001
3318,16763.17578,-5308.607422,9469,265001
3319,18096.45508,-5645.860352,9470,265001
3320,17803.32031,-5538.096191,35471,265001
3321,15257.47363,-3983.062744,9923,265001
3322,16780.79297,-5771.428711,10344,265001
3323,16410.63672,-5438.608887,11223,265001
3324,16509.68359,-5197.549316,25143,265001
3325,15014.12207,-4014.167236,9476,265001
3326,14955.69238,-4111.057617,43707,265001
3327,16965.85547,-4508.070801,37182,265001
3328,16334.00488,-3938.981445,22727,265001
3329,17296.07422,-4601.438477,39710,265001
3330,16502.70898,-5071.759277,11269,265001
3331,17159.38477,-5909.20166,9478,265001
3332,15601.18848,-5272.309082,26185,265001
3333,15933.00879,-3833.002686,33877,265001
3334,16381.96191,-5738.987305,34982,265001
3335,16380.67871,-5535.873535,27168,265001
